id	Source	webSource	Fusion_pair	H_gene	H_chr	H_position	H_strand	T_gene	T_chr	T_position	T_strand	Breakpoint_Type	Genome_Build_Version	PMID	Disease	Validation	Kinase	Oncogene	Tumor_suppressor	Receptor	Transcription_Factor	ChimerPub	ChimerSeq
810	Cosmic_recurrent	Cosmic	STIL_TAL1	STIL		112+302		TAL1		1-184		Exonic	hg19								Transcription_Factor		
811	Cosmic_recurrent	Cosmic	STIL_TAL1	STIL		112+305		TAL1		1-1858		Exonic	hg19								Transcription_Factor		
812	Cosmic_recurrent	Cosmic	STIL_TAL1	STIL		112+305		TAL1		1-1851		Exonic	hg19								Transcription_Factor		
813	Cosmic_recurrent	Cosmic	STIL_TAL1	STIL		112+307		TAL1		1-1856		Exonic	hg19								Transcription_Factor		
814	Cosmic_recurrent	Cosmic	STIL_TAL1	STIL		112+303		TAL1		1-181		Exonic	hg19								Transcription_Factor		
815	Cosmic_recurrent	Cosmic	STIL_TAL1	STIL		112+296		TAL1		1-184		Exonic	hg19								Transcription_Factor		
816	Cosmic_recurrent	Cosmic	STIL_TAL1	STIL		112+302		TAL1		1-180		Exonic	hg19								Transcription_Factor		
817	Cosmic_recurrent	Cosmic	STIL_TAL1	STIL		112+?		TAL1		1-?		Exonic	hg19								Transcription_Factor		
818	Cosmic_recurrent	Cosmic	STIL_TAL1	STIL		112		TAL1		663		Exonic	hg19								Transcription_Factor		
819	Cosmic_recurrent	Cosmic	STIL_TAL1	STIL		408		TAL1		663		Exonic	hg19								Transcription_Factor		
820	Cosmic_recurrent	Cosmic	SUSD1_ROD1	SUSD1		1059		ROD1		157		Exonic	hg19										
821	Cosmic_recurrent	Cosmic	NR4A3_TAF15	NR4A3		727+1779		TAF15		571-113		Exonic	hg19							Receptor	Transcription_Factor		
822	Cosmic_recurrent	Cosmic	NR4A3_TAF15	NR4A3		727+877		TAF15		571-848		Exonic	hg19							Receptor	Transcription_Factor		
823	Cosmic_recurrent	Cosmic	TRIM24_RET	TRIM24		1745		RET		2369		Exonic	hg19				Kinase	Oncogene					
824	Cosmic_recurrent	Cosmic	UBE2L3_KRAS	UBE2L3		508		KRAS		182		Exonic	hg19									Pub	
825	Cosmic_recurrent	Cosmic	VCL_ALK	VCL		2528		ALK		4080		Exonic	hg19									Pub	
826	Cosmic_recurrent	Cosmic	VTI1A_TCF7L2	VTI1A		269		TCF7L2		789		Exonic	hg19									Pub	
827	Cosmic_recurrent	Cosmic	VTI1A_TCF7L2	VTI1A		380		TCF7L2		687		Exonic	hg19									Pub	
828	Cosmic_recurrent	Cosmic	VTI1A_TCF7L2	VTI1A		458		TCF7L2		789		Exonic	hg19									Pub	
829	Cosmic_recurrent	Cosmic	VTI1A_TCF7L2	VTI1A		380		TCF7L2		789		Exonic	hg19									Pub	
830	Cosmic_recurrent	Cosmic	ZCCHC8_ROS1	ZCCHC8		373		ROS1		5977		Exonic	hg19					Oncogene					
831	Cosmic_recurrent	Cosmic	ZNF700_MAST1	ZNF700		189		MAST1		2447		Exonic	hg19										
832	Cosmic_recurrent	Cosmic	ZSCAN30_BRAF	ZSCAN30		781		BRAF		1239		Exonic	hg19										
833	Cosmic_recurrent	Cosmic	CD74_NRG1	CD74		627		NRG1		1020		Exonic	hg19									Pub	
834	Cosmic_recurrent	Cosmic	CD74_NRG1	CD74		882		NRG1		1020		Exonic	hg19									Pub	
835	Cosmic_recurrent	Cosmic	FAM131B_BRAF	FAM131B		287		BRAF		1202		Exonic	hg19					Oncogene				Pub	
836	Cosmic_recurrent	Cosmic	FAM131B_BRAF	FAM131B		323		BRAF		1202		Exonic	hg19					Oncogene				Pub	
837	Cosmic_recurrent	Cosmic	FAM131B_BRAF	FAM131B		177+?		BRAF		1239-?		Exonic	hg19					Oncogene				Pub	
838	Cosmic_recurrent	Cosmic	FHIT_HMGA2	FHIT		673		HMGA2		1390		Exonic	hg19					Oncogene					
839	Cosmic_recurrent	Cosmic	LIFR_PLAG1	LIFR		144		PLAG1		265		Exonic	hg19										
840	Cosmic_recurrent	Cosmic	LIFR_PLAG1	LIFR		144		PLAG1		160		Exonic	hg19										
841	Cosmic_recurrent	Cosmic	TADA2A_MAST1	TADA2A		1319		MAST1		903		Exonic	hg19				Kinase						
842	Cosmic_recurrent	Cosmic	TCEA1_PLAG1	TCEA1		467		PLAG1		265		Exonic	hg19									Pub	
843	Cosmic_recurrent	Cosmic	NTRK1_TFG	NTRK1		1194		TFG		921-1835		Exonic	hg19										
844	Cosmic_recurrent	Cosmic	NTRK1_TPM3	NTRK1		1261		TPM3		718		Exonic	hg19										
845	Cosmic_recurrent	Cosmic	NTRK1_TPM3	NTRK1		1261+445		TPM3		718-3315		Exonic	hg19										
846	Cosmic_recurrent	Cosmic	NTRK1_TPM3	NTRK1		1261+393		TPM3		718-2796		Exonic	hg19										
847	Cosmic_recurrent	Cosmic	YWHAE_NUTM2B	YWHAE		983		NUTM2B		766		Exonic	hg19									Pub	
848	Cosmic_recurrent	Cosmic	ARID1A_MAST2	ARID1A		1507		MAST2		461		Exonic	hg19				Kinase						
849	Cosmic_recurrent	Cosmic	EWSR1_ZNF444	EWSR1		1293		ZNF444		774		Exonic	hg19										
850	Cosmic_recurrent	Cosmic	GPBP1L1_MAST2	GPBP1L1		125+836		MAST2		784		Exonic	hg19										
851	Cosmic_recurrent	Cosmic	HMGA2_ALDH2	HMGA2		1389		ALDH2		1583		Exonic	hg19				Kinase	Oncogene	Tumor_suppressor		Transcription_Factor		
852	Cosmic_recurrent	Cosmic	HMGA2_FHIT	HMGA2		1389		FHIT		674		Exonic	hg19					Oncogene				Pub	
853	Cosmic_recurrent	Cosmic	HMGA2_NFIB	HMGA2		1422		NFIB		2592		Exonic	hg19					Oncogene					
854	Cosmic_recurrent	Cosmic	HMGA2_NFIB	HMGA2		1389		NFIB		2592		Exonic	hg19					Oncogene					
855	Cosmic_recurrent	Cosmic	KMT2A_KIAA0284	KMT2A		4086+516		KIAA0284		424-1449		Exonic	hg19										
856	Cosmic_recurrent	Cosmic	KMT2A_KIAA0284	KMT2A		4086+946		KIAA0284		562-1538		Exonic	hg19										
857	Cosmic_recurrent	Cosmic	KMT2A_MLLT4	KMT2A		4086		MLLT4		248		Exonic	hg19					Oncogene					
858	Cosmic_recurrent	Cosmic	KMT2A_MLLT4	KMT2A		4218		MLLT4		248		Exonic	hg19					Oncogene					
859	Cosmic_recurrent	Cosmic	KMT2A_MLLT4	KMT2A		4086+68		MLLT4		248-28304		Exonic	hg19					Oncogene					
860	Cosmic_recurrent	Cosmic	KMT2A_MLLT4	KMT2A		4086+1026		MLLT4		248-36549		Exonic	hg19					Oncogene					
861	Cosmic_recurrent	Cosmic	KMT2A_MLLT4	KMT2A		5655		MLLT4		248		Exonic	hg19					Oncogene					
862	Cosmic_recurrent	Cosmic	KMT2A_MLLT4	KMT2A		5952+110		MLLT4		248-1453		Exonic	hg19					Oncogene					
863	Cosmic_recurrent	Cosmic	KMT2A_SEPT9	KMT2A		4012		SEPT9		203		Exonic	hg19					Oncogene					
864	Cosmic_recurrent	Cosmic	KMT2A_SEPT9	KMT2A		4012		SEPT9		146		Exonic	hg19					Oncogene					
865	Cosmic_recurrent	Cosmic	KMT2A_SEPT9	KMT2A		4086		SEPT9		203		Exonic	hg19					Oncogene					
866	Cosmic_recurrent	Cosmic	KMT2A_SEPT9	KMT2A		4012+?		SEPT9		203-?		Exonic	hg19					Oncogene					
867	Cosmic_recurrent	Cosmic	KMT2A_SEPT9	KMT2A		3634		SEPT9		146		Exonic	hg19					Oncogene					
868	Cosmic_recurrent	Cosmic	LMNA_NTRK1	LMNA		725		NTRK1		1262		Exonic	hg19									Pub	
869	Cosmic_recurrent	Cosmic	OMD_USP6	OMD		260		USP6		1545		Exonic	hg19										
870	Cosmic_recurrent	Cosmic	TP53_NTRK1	TP53		2579		NTRK1		935		Exonic	hg19				Kinase		Tumor_suppressor		Transcription_Factor		
871	Cosmic_recurrent	Cosmic	RET_TRIM33	RET		2368		TRIM33		2977		Exonic	hg19					Oncogene					
872	Cosmic_recurrent	Cosmic	ZC3H7B_BCOR	ZC3H7B		1395		BCOR		3468		Exonic	hg19									Pub	
873	Cosmic_recurrent	Cosmic	MBTD1_CXorf67	MBTD1		2112+1553		CXorf67		1		Exonic	hg19									Pub	
874	Cosmic_recurrent	Cosmic	MBTD1_CXorf67	MBTD1		2112		CXorf67		1		Exonic	hg19									Pub	
875	Cosmic_recurrent	Cosmic	YWHAE_FAM22A	YWHAE		983		FAM22A		766		Exonic	hg19									Pub	
876	Cosmic_nonrecurrent	Cosmic	CCDC6_RET	CCDC6				RET					hg19	16784981	follicular variant papillary thyroid carcinoma 			Oncogene				Pub	Seq
877	Cosmic_nonrecurrent	Cosmic	PAX8_PPARG	PAX8				PPARG					hg19	16728576	thyroid tumors					Receptor	Transcription_Factor	Pub	Seq
878	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	16820092	prostate cancers							Pub	Seq
879	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	16254181	prostate cancers							Pub	Seq
880	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ETV1	TMPRSS2				ETV1					hg19	16254181	prostate cancers							Pub	Seq
881	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17079440	prostate cancers							Pub	Seq
882	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ETV4	TMPRSS2				ETV4					hg19	17079440	prostate cancers							Pub	Seq
883	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17032499	prostate cancers							Pub	Seq
884	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17032499	prostate carcinoma							Pub	Seq
885	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	16575875	prostate cancers							Pub	Seq
886	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17059688	prostate cancers							Pub	Seq
887	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17108102	prostate cancers							Pub	Seq
888	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ETV1	TMPRSS2				ETV1					hg19	17108102	prostate cancers							Pub	Seq
889	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17237811	prostate cancers							Pub	Seq
890	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17259299	hyperplasia							Pub	Seq
891	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17259299	prostate cancers							Pub	Seq
892	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	16951141	prostate cancers							Pub	Seq
893	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	16951139	prostate cancers							Pub	Seq
894	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17043636	prostate cancers							Pub	Seq
895	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17172822	prostate cancers							Pub	Seq
896	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17385188	prostate cancers							Pub	Seq
897	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17043636	hyperplasia							Pub	Seq
898	Cosmic_nonrecurrent	Cosmic	SS18_SSX1	SS18				SSX1					hg19	10229776	synovial sarcoma							Pub	Seq
899	Cosmic_nonrecurrent	Cosmic	SS18_SS18	SS18				SS18					hg19	16682293	synovial sarcoma								Seq
900	Cosmic_nonrecurrent	Cosmic	SS18_SSX2	SS18				SSX2					hg19	16682293	synovial sarcoma								Seq
901	Cosmic_nonrecurrent	Cosmic	SSX2_SS18	SSX2				SS18					hg19	16682293	synovial sarcoma							Pub	Seq
902	Cosmic_nonrecurrent	Cosmic	SS18_SSX2	SS18				SSX2					hg19	7495284	synovial sarcoma								Seq
903	Cosmic_nonrecurrent	Cosmic	SS18_SSX1	SS18				SSX1					hg19	9990487	synovial sarcoma							Pub	Seq
904	Cosmic_nonrecurrent	Cosmic	SS18_SSX2	SS18				SSX2					hg19	10397263	synovial sarcoma								Seq
905	Cosmic_nonrecurrent	Cosmic	SS18_SSX1	SS18				SSX1					hg19	10397263	synovial sarcoma							Pub	Seq
906	Cosmic_nonrecurrent	Cosmic	SS18_SSX1	SS18				SSX1					hg19	10359553	synovial sarcoma							Pub	Seq
907	Cosmic_nonrecurrent	Cosmic	SS18_SSX2	SS18				SSX2					hg19	10359553	synovial sarcoma								Seq
908	Cosmic_nonrecurrent	Cosmic	SS18_SSX2	SS18				SSX2					hg19	11433527	synovial sarcoma								Seq
909	Cosmic_nonrecurrent	Cosmic	SSX2_SS18	SSX2				SS18					hg19	11433527	synovial sarcoma							Pub	Seq
910	Cosmic_nonrecurrent	Cosmic	SS18_SSX1	SS18				SSX1					hg19	11433527	synovial sarcoma							Pub	Seq
911	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17390040	prostate cancers							Pub	Seq
912	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17401460	prostate cancers							Pub	Seq
913	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ETV4	TMPRSS2				ETV4					hg19	16585160	prostate cancers							Pub	Seq
914	Cosmic_nonrecurrent	Cosmic	SS18_SSX2	SS18				SSX2					hg19	16430486	synovial sarcoma								Seq
915	Cosmic_nonrecurrent	Cosmic	SS18_SSX1	SS18				SSX1					hg19	11720441	synovial sarcoma							Pub	Seq
916	Cosmic_nonrecurrent	Cosmic	SS18_SSX2	SS18				SSX2					hg19	11720441	synovial sarcoma								Seq
917	Cosmic_nonrecurrent	Cosmic	SS18_SSX1	SS18				SSX1					hg19	11450996	synovial sarcoma							Pub	Seq
918	Cosmic_nonrecurrent	Cosmic	SS18_SSX2	SS18				SSX2					hg19	14764066	synovial sarcoma								Seq
919	Cosmic_nonrecurrent	Cosmic	SS18_SSX1	SS18				SSX1					hg19	11850075	synovial sarcoma							Pub	Seq
920	Cosmic_nonrecurrent	Cosmic	SS18_SSX1	SS18				SSX1					hg19	12920764	synovial sarcoma							Pub	Seq
921	Cosmic_nonrecurrent	Cosmic	SS18_SSX2	SS18				SSX2					hg19	11395555	synovial sarcoma								Seq
922	Cosmic_nonrecurrent	Cosmic	SS18_SSX1	SS18				SSX1					hg19	11395555	synovial sarcoma							Pub	Seq
923	Cosmic_nonrecurrent	Cosmic	SS18_SSX2	SS18				SSX2					hg19	11937885	synovial sarcoma								Seq
924	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	7591257	ewing sarcoma							Pub	Seq
925	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	7591257	ewing sarcoma							Pub	Seq
926	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	8707406	ewing sarcoma							Pub	Seq
927	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	8040301	ewing sarcoma							Pub	Seq
928	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	8040301	ewing sarcoma							Pub	Seq
929	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	8040301	askins tumor							Pub	Seq
930	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	11441341	small round cell tumor							Pub	Seq
931	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	8223458	ewing sarcoma							Pub	Seq
932	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	8223458	ewing sarcoma							Pub	Seq
933	Cosmic_nonrecurrent	Cosmic	EWSR1_EWSR1	EWSR1				EWSR1					hg19	8223458	ewing sarcoma								Seq
934	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	11471459	ewing sarcoma							Pub	Seq
935	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	15044653	ewing sarcoma							Pub	Seq
936	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	11846300	ewing sarcoma							Pub	Seq
937	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	11846300	ewing sarcoma							Pub	Seq
938	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	9293447	ewing sarcoma							Pub	Seq
939	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	9293447	ewing sarcoma							Pub	Seq
940	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	12736494	ewing sarcoma							Pub	Seq
941	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	12736494	ewing sarcoma							Pub	Seq
942	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	15628889	ewing sarcoma							Pub	Seq
943	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	8076344	ewing sarcoma							Pub	Seq
944	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	15714060	ewing sarcoma							Pub	Seq
945	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	15714060	ewing sarcoma							Pub	Seq
946	Cosmic_nonrecurrent	Cosmic	PAX3_FOXO1	PAX3				FOXO1					hg19	7530783	rhabdomyosarcoma			Oncogene	Tumor_suppressor			Pub	Seq
947	Cosmic_nonrecurrent	Cosmic	PAX7_FOXO1	PAX7				FOXO1					hg19	7530783	rhabdomyosarcoma			Oncogene	Tumor_suppressor			Pub	Seq
948	Cosmic_nonrecurrent	Cosmic	PAX3_FOXO1	PAX3				FOXO1					hg19	7530783	small round cell tumor			Oncogene	Tumor_suppressor			Pub	Seq
949	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	7530783	small round cell tumor							Pub	Seq
950	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	7530783	ewing sarcoma							Pub	Seq
951	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	7530783	ewing sarcoma							Pub	Seq
952	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	7530783	desmoplastic small round cell tumor							Pub	Seq
953	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	7524604	ewing sarcoma							Pub	Seq
954	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	7524604	ewing sarcoma							Pub	Seq
955	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	16487358	ewing sarcoma							Pub	Seq
956	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	16487358	ewing sarcoma							Pub	Seq
957	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	9706984	desmoplastic small round cell tumor							Pub	Seq
958	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17632455	prostate cancer							Pub	Seq
959	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ETV1	TMPRSS2				ETV1					hg19	17632455	prostate cancer							Pub	Seq
960	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	9646032	ewing sarcoma							Pub	Seq
961	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	9646032	ewing sarcoma							Pub	Seq
962	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	11064357	ewing sarcoma							Pub	Seq
963	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	11064357	ewing sarcoma							Pub	Seq
964	Cosmic_nonrecurrent	Cosmic	EWSR1_ATF1	EWSR1				ATF1					hg19	11064357	clear cell sarcoma						Transcription_Factor	Pub	Seq
965	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	9836070	ewing sarcoma							Pub	Seq
966	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	9836070	ewing sarcoma							Pub	Seq
967	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	9071576	ewing sarcoma							Pub	Seq
968	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	11823984	ewing sarcoma							Pub	Seq
969	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	8625264	ewing sarcoma							Pub	Seq
970	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	9242212	ewing sarcoma							Pub	Seq
971	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	9586882	ewing sarcoma							Pub	Seq
972	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	9586882	ewing sarcoma							Pub	Seq
973	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	8162068	ewing sarcoma							Pub	Seq
974	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	17334332	ewing sarcoma							Pub	Seq
975	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	17334332	ewing sarcoma							Pub	Seq
976	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	9475198	ewing sarcoma							Pub	Seq
977	Cosmic_nonrecurrent	Cosmic	EML4_ALK	EML4				ALK					hg19	17625570	non small cell lung cancer		Kinase	Oncogene				Pub	Seq
978	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	10209495	askins tumor							Pub	Seq
979	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	8617485	ewing sarcoma							Pub	Seq
980	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	8617485	askins tumor							Pub	Seq
981	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	8617485	ewing sarcoma							Pub	Seq
982	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	16157025	ewing sarcoma							Pub	Seq
983	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	7599072	ewing sarcoma							Pub	Seq
984	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	7599072	ewing sarcoma							Pub	Seq
985	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	8648380	ewing sarcoma							Pub	Seq
986	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	8648380	ewing sarcoma							Pub	Seq
987	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	9242212	ewing sarcoma							Pub	Seq
988	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	9104953	ewing sarcoma							Pub	Seq
989	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	1522903	ewing sarcoma							Pub	Seq
990	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	8076344	askins tumor							Pub	Seq
991	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	15565546	ewing sarcoma							Pub	Seq
992	Cosmic_nonrecurrent	Cosmic	EWSR1_ERG	EWSR1				ERG					hg19	15565546	ewing sarcoma							Pub	Seq
993	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	8516324	ewing sarcoma							Pub	Seq
994	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	8339272	ewing sarcoma							Pub	Seq
995	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17785564	prostate cancer							Pub	Seq
996	Cosmic_nonrecurrent	Cosmic	TMPRSS2_ERG	TMPRSS2				ERG					hg19	17637754	prostate cancer							Pub	Seq
997	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	10029456	desmoplastic small round cell tumor							Pub	Seq
998	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	9646031	desmoplastic small round cell tumor							Pub	Seq
999	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	8604806	desmoplastic small round cell tumor							Pub	Seq
1000	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	14648792	desmoplastic small round cell tumor							Pub	Seq
1001	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	7862627	desmoplastic small round cell tumor							Pub	Seq
1002	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	7495283	desmoplastic small round cell tumor							Pub	Seq
1003	Cosmic_nonrecurrent	Cosmic	EWSR1_FLI1	EWSR1				FLI1					hg19	7495283	ewing sarcoma							Pub	Seq
1004	Cosmic_nonrecurrent	Cosmic	PAX3_FOXO1	PAX3				FOXO1					hg19	7495283	rhabdomyosarcoma			Oncogene	Tumor_suppressor			Pub	Seq
1005	Cosmic_nonrecurrent	Cosmic	PAX7_FOXO1	PAX7				FOXO1					hg19	7495283	rhabdomyosarcoma			Oncogene	Tumor_suppressor			Pub	Seq
1006	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	10556013	desmoplastic small round cell tumor							Pub	Seq
1007	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	10496592	desmoplastic small round cell tumor							Pub	Seq
1008	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	10555010	desmoplastic small round cell tumor							Pub	Seq
1009	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	14520438	desmoplastic small round cell tumor							Pub	Seq
1010	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	12653957	desmoplastic small round cell tumor							Pub	Seq
1011	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	11480729	desmoplastic small round cell tumor							Pub	Seq
1012	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	15371955	desmoplastic small round cell tumor							Pub	Seq
1013	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	15166674	desmoplastic small round cell tumor							Pub	Seq
1014	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	12131150	desmoplastic small round cell tumor							Pub	Seq
1015	Cosmic_nonrecurrent	Cosmic	EWSR1_WT1	EWSR1				WT1					hg19	12296765	desmoplastic small round cell tumor							Pub	Seq
